"Round","Population","Family","Replicate","daytemp","nighttemp","StemIN","StemOUT","secondarytotIN","secondarytotOUT","AvgsecondaryIN","AvgsecondaryOUT","TotIN_Sub","TotOUT_Sub","RGRTOT1","RGRTOT1x"
3,"N26",202,0.03,30,20,6.5,12.1,8,16,1.1,2.2,15.3,47.3,0.298786181139122,0.298786181139122
3,"N26",202,0.05,45,35,4.2,0,6,0,1.1,0,10.8,0,-0.142857142857143,0
3,"N26",205,0.03,30,20,5.3,11.9,9,15,1.1,3,15.2,56.9,0.391917293233083,0.391917293233083
3,"N27",216,0.04,30,20,4.4,10.2,8,12,1.1,4,13.2,58.2,0.487012987012987,0.487012987012987
3,"N29",235,0.03,30,20,4.7,9.4,2,5,1.1,1.5,6.9,16.9,0.20703933747412,0.20703933747412
3,"N30",249,0.04,30,20,1.1,2.5,6,12,1.1,7.3,7.7,90.1,1.52875695732839,1.52875695732839
3,"N31",251,0.04,30,20,2.9,4,8,11,1.1,3.5,11.7,42.5,0.376068376068376,0.376068376068376
3,"N31",251,0.01,40,30,1.3,2,9,9,1.1,3.5,11.2,33.5,0.284438775510204,0.284438775510204
4,"N32",259,0.04,25,15,1.1,1.5,8,11,1.1,4.6,9.9,52.1,0.608946608946609,0.608946608946609
4,"N9",54,0.05,20,10,6.4,18.4,8,14,1.1,3.2,15.2,63.2,0.451127819548872,0.451127819548872
3,"N9",54,0.03,30,20,4.6,10.1,7,16,1.1,3,12.3,58.1,0.531939605110337,0.531939605110337
5,"I1",263,0.02,10,0,7.7,8.1,9,10,1.1,1.1,17.6,19.1,0.0121753246753247,0.0121753246753247
5,"I11",310,0.02,10,0,2.8,3.2,4,6,1.1,1.2,7.2,10.4,0.0634920634920635,0.0634920634920635
5,"I11",309,0.02,10,0,6.3,7.1,6,10,1.1,1.3,12.9,20.1,0.079734219269103,0.079734219269103
5,"I4",277,0.02,10,0,1.7,2,11,11,1.1,2,13.8,24,0.105590062111801,0.105590062111801
5,"I8",296,0.01,10,0,2.1,2.1,3,6,1.1,1.1,5.4,8.7,0.0873015873015873,0.0873015873015873
5,"I9",300,0.01,10,0,1.6,2.3,2,5,1.1,2.4,3.8,14.3,0.394736842105263,0.394736842105263
5,"N21",164,0.01,10,0,7.3,7.5,6,11,1.1,1.1,13.9,19.6,0.0585817060637205,0.0585817060637205
5,"N24",191,0.02,10,0,8.1,NA,6,6,1.1,1.5,14.7,NA,NA,NA
5,"N26",202,0.02,10,0,5.5,6.2,6,8,1.1,1.2,12.1,15.8,0.0436835891381346,0.0436835891381346
5,"N26",202,0.01,10,0,5.2,5.2,8,8,1.1,1.5,14,17.2,0.0326530612244898,0.0326530612244898
5,"N27",212,0.02,10,0,8.7,9.8,6,8,1.1,1.2,15.3,19.4,0.03828197945845,0.03828197945845
5,"N30",249,0.02,10,0,1,1.1,7,7,1.1,2.8,8.7,20.7,0.197044334975369,0.197044334975369
5,"N9",52,0.01,10,0,5.2,6.1,6,11,1.1,1.2,11.8,19.3,0.0907990314769975,0.0907990314769975
4,"N24",191,0.03,25,15,4.2,12,8,10,1.14,4.2,13.32,54,0.436293436293436,0.436293436293436
4,"I1",263,0.06,20,10,1.2,2.6,5,6,1.2,6.4,7.2,41,0.670634920634921,0.670634920634921
3,"I1",263,0.06,45,35,1.7,1.8,3,6,1.2,0.3,5.3,3.6,-0.045822102425876,0
4,"I10",306,0.05,20,10,4.7,6.1,8,13,1.2,2.8,14.3,42.5,0.281718281718282,0.281718281718282
3,"I10",306,0.04,30,20,1.7,3,6,11,1.2,3.1,8.9,37.1,0.452648475120385,0.452648475120385
4,"I11",309,0.06,20,10,4.7,11.1,9,13,1.2,3,15.5,50.1,0.31889400921659,0.31889400921659
4,"I11",311,0.03,25,15,3.9,6.7,8,12,1.2,2.1,13.5,31.9,0.194708994708995,0.194708994708995
3,"I16",326,0.04,30,20,5.6,17.7,10,11,1.2,8,17.6,105.7,0.715097402597402,0.715097402597402
3,"I2",266,0.04,30,20,8,18.7,6,9,1.2,2,15.2,36.7,0.202067669172932,0.202067669172932
3,"I4",274,0.01,40,30,0.6,2.8,4,10,1.2,2.8,5.4,30.8,0.671957671957672,0.671957671957672
3,"I4",277,0.03,30,20,3.4,3.6,8,11,1.2,11.8,13,133.4,1.32307692307692,1.32307692307692
4,"I6",284,0.06,20,10,7.9,19.1,6,10,1.2,3.1,15.1,50.1,0.33112582781457,0.33112582781457
3,"I6",286,0.06,45,35,5.8,0,8,0,1.2,0,15.4,0,-0.142857142857143,0
3,"I7",290,0.04,30,20,1.9,4.5,6,12,1.2,4.3,9.1,56.1,0.737833594976452,0.737833594976452
4,"I7",291,0.04,25,15,3.7,5.5,6,8,1.2,3.2,10.9,31.1,0.264744429882045,0.264744429882045
4,"I8",294,0.05,20,10,4.1,4.5,8,7,1.2,2.3,13.7,20.6,0.0719499478623566,0.0719499478623566
3,"I8",294,0.06,45,35,2.2,0,6,2,1.2,1.2,9.4,2.4,-0.106382978723404,0
4,"I8",294,0.01,45,35,2,1.6,4,10,1.2,1.6,6.8,17.6,0.226890756302521,0.226890756302521
4,"I8",295,0.06,20,10,2.3,3.8,4,7,1.2,3.8,7.1,30.4,0.468812877263581,0.468812877263581
3,"I9",300,0.04,30,20,1.5,3,6,8,1.2,4.6,8.7,39.8,0.510673234811166,0.510673234811166
4,"N10",65,0.06,20,10,2.7,3.4,8,12,1.2,2.6,12.3,34.6,0.259001161440186,0.259001161440186
3,"N10",66,0.03,30,20,2.1,6.6,10,20,1.2,6.5,14.1,136.6,1.24113475177305,1.24113475177305
3,"N10",66,0.04,30,20,1.7,7.2,6,16,1.2,5.5,8.9,95.2,1.38523274478331,1.38523274478331
3,"N10",67,0.02,40,30,1.6,2.2,8,14,1.2,2.7,11.2,40,0.36734693877551,0.36734693877551
3,"N12",81,0.01,40,30,4.6,6.4,8,11,1.2,2.8,14.2,37.2,0.231388329979879,0.231388329979879
4,"N12",84,0.02,45,35,3.5,0,6,0,1.2,0,10.7,0,-0.142857142857143,0
4,"N12",84,0.01,45,35,4.1,5.1,6,10,1.2,0.7,11.3,12.1,0.0101137800252845,0.0101137800252845
4,"N16",137,0.05,20,10,1.3,1.6,5,7,1.2,2.4,7.3,18.4,0.217221135029354,0.217221135029354
3,"N16",140,0.02,40,30,1.8,3,6,8,1.2,2.6,9,23.8,0.234920634920635,0.234920634920635
3,"N18",147,0.03,30,20,2.9,8.5,5,10,1.2,5.4,8.9,62.5,0.860353130016051,0.860353130016051
3,"N19",154,0.04,30,20,4.3,7,6,10,1.2,4.5,11.5,52,0.503105590062112,0.503105590062112
3,"N19",154,0.02,40,30,5.5,7.8,6,10,1.2,2.3,12.7,30.8,0.203599550056243,0.203599550056243
3,"N22",168,0.01,40,30,4.3,10.5,9,17,1.2,1.6,15.1,37.7,0.213812677388836,0.213812677388836
3,"N22",169,0.02,40,30,2.9,4.9,6,12,1.2,3.8,10.1,50.5,0.571428571428571,0.571428571428571
4,"N22",170,0.05,20,10,6.2,9.3,6,6,1.2,2.7,13.4,25.5,0.128997867803838,0.128997867803838
4,"N23",184,0.04,25,15,1.7,4.2,1,8,1.2,1.3,2.9,14.6,0.576354679802956,0.576354679802956
4,"N24",192,0.06,20,10,6.1,9.2,6,9,1.2,4.1,13.3,46.1,0.352309344790548,0.352309344790548
3,"N26",202,0.06,45,35,4.7,0,8,0,1.2,0,14.3,0,-0.142857142857143,0
4,"N26",205,0.06,20,10,7,13.7,7,8,1.2,6.1,15.4,62.5,0.436920222634508,0.436920222634508
4,"N27",212,0.01,45,35,2.8,3.3,4,4,1.2,1.2,7.6,8.1,0.0093984962406015,0.0093984962406015
4,"N27",221,0.05,20,10,3.2,7.9,5,11,1.2,2.8,9.2,38.7,0.458074534161491,0.458074534161491
3,"N31",251,0.06,45,35,2.2,2.7,6,9,1.2,0.3,9.4,5.4,-0.060790273556231,0
4,"N31",252,0.06,20,10,2.4,3.2,3,6,1.2,3.4,6,23.6,0.419047619047619,0.419047619047619
4,"N31",252,0.03,25,15,1.6,2,2,4,1.2,1.5,4,8,0.142857142857143,0.142857142857143
4,"N31",252,0.04,25,15,1.8,2.6,8,9,1.2,4.5,11.4,43.1,0.397243107769424,0.397243107769424
4,"N32",256,0.02,45,35,2.2,2.3,6,6,1.2,1.2,9.4,9.5,0.0015197568389058,0.0015197568389058
3,"N32",258,0.03,30,20,1.6,3.1,8,8,1.2,2.5,11.2,23.1,0.151785714285714,0.151785714285714
3,"N32",259,0.01,40,30,2.4,4.4,9,17,1.2,4.2,13.2,75.8,0.677489177489178,0.677489177489178
4,"N8",36,0.05,20,10,3.8,8.3,6,12,1.2,2.6,11,39.5,0.37012987012987,0.37012987012987
3,"N8",36,0.05,45,35,3.2,6.5,7,11,1.2,1.2,11.6,19.7,0.0997536945812807,0.0997536945812807
4,"N9",52,0.03,25,15,6.2,13.6,8,12,1.2,4.1,15.8,62.8,0.4249547920434,0.4249547920434
3,"N9",52,0.03,30,20,5.2,16,8,14,1.2,6.5,14.8,107,0.88996138996139,0.88996138996139
5,"I1",260,0.02,10,0,3.2,3.3,6,6,1.2,1.7,10.4,13.5,0.0425824175824176,0.0425824175824176
5,"I11",308,0.01,10,0,8.1,8.7,8,9,1.2,1.6,17.7,23.1,0.0435835351089589,0.0435835351089589
5,"I6",288,0.01,10,0,0.8,0.8,8,8,1.2,1.5,10.4,12.8,0.032967032967033,0.032967032967033
5,"I7",291,0.02,10,0,4.7,4.7,9,9,1.2,1.5,15.5,18.2,0.0248847926267281,0.0248847926267281
5,"I7",289,0.01,10,0,4.5,5.1,8,8,1.2,1.6,14.1,17.9,0.038500506585613,0.038500506585613
5,"I8",294,0.02,10,0,0.9,1,8,8,1.2,3.1,10.5,25.8,0.208163265306122,0.208163265306122
5,"N12",84,0.02,10,0,4.7,6,8,12,1.2,2.2,14.3,32.4,0.180819180819181,0.180819180819181
5,"N20",158,0.01,10,0,6.2,7.7,4,4,1.2,1.4,11,13.3,0.0298701298701299,0.0298701298701299
5,"N24",192,0.01,10,0,4.9,6.8,8,8,1.2,1.2,14.5,16.4,0.0187192118226601,0.0187192118226601
5,"N27",221,0.01,10,0,3.3,3.3,6,8,1.2,1.2,10.5,12.9,0.0326530612244898,0.0326530612244898
5,"N27",221,0.02,10,0,12.5,15.6,6,6,1.2,2,19.7,27.6,0.0572878897751994,0.0572878897751994
5,"N29",237,0.01,10,0,3.8,4.7,4,4,1.2,1.5,8.6,10.7,0.0348837209302326,0.0348837209302326
5,"N30",249,0.01,10,0,1.2,1.3,8,10,1.2,1.7,10.8,18.3,0.0992063492063492,0.0992063492063492
5,"N31",252,0.01,10,0,3.5,3.7,6,8,1.2,1.8,10.7,18.1,0.0987983978638185,0.0987983978638185
5,"N31",252,0.02,10,0,3.4,3.7,7,8,1.2,2.2,11.8,21.3,0.11501210653753,0.11501210653753
5,"N8",36,0.02,10,0,4.5,6.4,6,8,1.2,1.7,11.7,20,0.101343101343101,0.101343101343101
3,"I12",314,0.06,45,35,5.4,5.7,8,7,1.3,2.3,15.8,21.8,0.054249547920434,0.054249547920434
4,"I4",275,0.04,25,15,3.3,6.8,6,15,1.3,2.1,11.1,38.3,0.35006435006435,0.35006435006435
3,"I6",284,0.03,30,20,6.7,20,10,17,1.3,6.2,19.7,125.4,0.766497461928934,0.766497461928934
3,"I7",289,0.01,40,30,4.7,8.7,5,11,1.3,1.8,11.2,28.5,0.220663265306122,0.220663265306122
4,"I7",290,0.04,25,15,2.3,3.1,6,10,1.3,3.1,10.1,34.1,0.339462517680339,0.339462517680339
3,"I9",300,0.03,30,20,1.2,3.2,5,7,1.3,4.5,7.7,34.7,0.500927643784787,0.500927643784787
4,"N10",66,0.06,20,10,2.6,2.6,8,17,1.3,6.6,13,114.8,1.11868131868132,1.11868131868132
3,"N10",67,0.04,30,20,3.8,6.8,8,14,1.3,3.6,14.2,57.2,0.432595573440644,0.432595573440644
3,"N12",81,0.02,40,30,4.7,9.8,10,12,1.3,4.1,17.7,59,0.333333333333333,0.333333333333333
4,"N19",154,0.01,45,35,2.8,4.2,2,5,1.3,0.6,5.4,7.2,0.0476190476190476,0.0476190476190476
4,"N20",156,0.06,20,10,1.2,2.7,7,9,1.3,4.5,10.3,43.2,0.456310679611651,0.456310679611651
3,"N20",158,0.05,45,35,9.3,6.3,9,8,1.3,1.6,21,19.1,-0.0129251700680272,0
3,"N20",158,0.06,45,35,6.7,8.2,7,7,1.3,2.4,15.8,25,0.0831826401446654,0.0831826401446654
3,"N22",169,0.01,40,30,2.2,5.7,4,7,1.3,2.3,7.4,21.8,0.277992277992278,0.277992277992278
4,"N23",183,0.05,20,10,1.7,2.7,2,8,1.3,1.5,4.3,14.7,0.345514950166113,0.345514950166113
3,"N24",192,0.05,45,35,8.6,0,5,0,1.3,0,15.1,0,-0.142857142857143,0
3,"N27",221,0.03,30,20,2.4,11.5,7,12,1.3,2.2,11.5,37.9,0.327950310559006,0.327950310559006
3,"N29",235,0.05,45,35,2.9,0,4,0,1.3,0,8.1,0,-0.142857142857143,0
3,"N31",253,0.04,30,20,2.4,8.1,6,9,1.3,2.1,10.2,27,0.235294117647059,0.235294117647059
3,"N32",256,0.02,40,30,1.1,2.7,5,9,1.3,2.1,7.6,21.6,0.263157894736842,0.263157894736842
3,"N8",35,0.01,40,30,6.7,12.6,11,20,1.3,3.3,21,78.6,0.391836734693878,0.391836734693878
5,"N10",66,0.01,10,0,6.6,7.6,10,12,1.3,2.2,19.6,34,0.104956268221574,0.104956268221574
5,"N12",82,0.01,10,0,6.9,7.9,8,10,1.3,2.3,17.3,30.9,0.112303881090008,0.112303881090008
5,"N18",148,0.02,10,0,2.6,3.1,8,8,1.3,1.7,13,16.7,0.0406593406593407,0.0406593406593407
5,"N24",193,0.01,10,0,1.4,2.1,2,3,1.3,1.3,4,6,0.0714285714285714,0.0714285714285714
5,"N31",251,0.01,10,0,1.5,1.6,4,4,1.3,1.5,6.7,7.6,0.0191897654584222,0.0191897654584222
4,"I1",260,0.04,25,15,4.8,8.6,4,8,1.4,2.1,10.4,25.4,0.206043956043956,0.206043956043956
4,"I10",302,0.06,20,10,4.7,8.6,8,14,1.4,6.5,15.9,99.6,0.752021563342318,0.752021563342318
3,"I11",310,0.02,40,30,3.2,9.1,8,12,1.4,1.7,14.4,29.5,0.149801587301587,0.149801587301587
3,"I3",270,0.03,30,20,3.8,8.3,8,14,1.4,2.3,15,40.5,0.242857142857143,0.242857142857143
3,"I3",270,0.01,40,30,3.9,5.3,6,13,1.4,2.3,12.3,35.2,0.265969802555168,0.265969802555168
3,"I3",271,0.04,30,20,1.1,10.1,8,9,1.4,6.1,12.3,65,0.612078977932637,0.612078977932637
4,"I8",295,0.05,20,10,1.9,4.1,6,9,1.4,1.5,10.3,17.6,0.10124826629681,0.10124826629681
3,"I8",295,0.05,45,35,3.1,5.1,6,6,1.4,1.8,11.5,15.9,0.0546583850931677,0.0546583850931677
4,"N10",67,0.04,25,15,3.6,8.6,8,16,1.4,4.3,14.8,77.4,0.604247104247104,0.604247104247104
4,"N12",84,0.06,20,10,4.2,8.7,8,16,1.4,4.2,15.4,75.9,0.561224489795919,0.561224489795919
3,"N20",156,0.02,40,30,7.3,8.7,8,16,1.4,1.7,18.5,35.9,0.134362934362934,0.134362934362934
4,"N21",164,0.04,25,15,5.5,7.6,4,11,1.4,5.8,11.1,71.4,0.776061776061776,0.776061776061776
3,"N22",170,0.03,30,20,4.4,11.2,7,9,1.4,6.8,14.2,72.4,0.585513078470825,0.585513078470825
3,"N22",170,0.01,40,30,13.3,17.7,4,6,1.4,7.2,18.9,60.9,0.317460317460318,0.317460317460318
4,"N30",247,0.04,25,15,0.7,1.5,3,8,1.4,2.2,4.9,19.1,0.41399416909621,0.41399416909621
5,"I4",274,0.01,10,0,1.5,1.5,6,7,1.4,1.4,9.9,11.3,0.0202020202020202,0.0202020202020202
3,"I10",302,0.06,45,35,1,1.6,5,7,1.5,2.9,8.5,21.9,0.225210084033613,0.225210084033613
4,"I10",306,0.06,20,10,2.6,5.1,6,8,1.5,3.5,11.6,33.1,0.264778325123153,0.264778325123153
4,"I11",309,0.01,45,35,8.3,5.6,8,4,1.5,0.5,20.3,7.6,-0.0893736805066854,0
3,"I16",326,0.03,30,20,5.7,19.1,8,16,1.5,4.6,17.7,92.7,0.605326876513317,0.605326876513317
4,"I2",265,0.06,20,10,3.5,5.8,6,9,1.5,1.2,12.5,16.6,0.0468571428571428,0.0468571428571428
3,"I3",270,0.02,40,30,3.7,7,6,14,1.5,2.1,12.7,36.4,0.266591676040495,0.266591676040495
3,"I4",274,0.06,45,35,1,1.7,6,9,1.5,2.7,10,26,0.228571428571429,0.228571428571429
3,"I4",275,0.06,45,35,0.5,0,1,0,1.5,0,2,0,-0.142857142857143,0
4,"I5",280,0.03,25,15,5.4,11.3,7,12,1.5,4.3,15.9,62.9,0.422282120395328,0.422282120395328
3,"I6",285,0.02,40,30,1.8,3.2,6,7,1.5,3,10.8,24.2,0.177248677248677,0.177248677248677
4,"I6",286,0.06,20,10,7.7,15.6,6,10,1.5,3.1,16.7,46.6,0.255774165953807,0.255774165953807
4,"I6",288,0.06,20,10,2.2,3.8,4,6,1.5,2.3,8.2,17.6,0.163763066202091,0.163763066202091
3,"I9",300,0.06,45,35,2.1,0,8,0,1.5,0,14.1,0,-0.142857142857143,0
4,"N12",81,0.03,25,15,7.1,12.5,8,12,1.5,3.6,19.1,55.7,0.273747195213164,0.273747195213164
4,"N18",148,0.06,20,10,2.2,2.6,2,6,1.5,1.7,5.2,12.8,0.208791208791209,0.208791208791209
3,"N22",168,0.02,40,30,5.5,12.4,8,13,1.5,1.8,17.5,35.8,0.149387755102041,0.149387755102041
4,"N24",192,0.05,20,10,7.6,13.2,4,6,1.5,4.1,13.6,37.8,0.254201680672269,0.254201680672269
3,"N26",202,0.04,30,20,5.2,13.5,10,13,1.5,7.3,20.2,108.4,0.623762376237624,0.623762376237624
3,"N27",216,0.06,45,35,1.4,3.7,8,7,1.5,1.4,13.4,13.5,0.00106609808102345,0.00106609808102345
4,"N8",36,0.06,20,10,4.3,9.5,7,12,1.5,2.7,14.8,41.9,0.261583011583012,0.261583011583012
3,"N9",50,0.06,45,35,3.1,4.3,10,17,1.5,2.7,18.1,50.2,0.253354380426204,0.253354380426204
3,"N9",52,0.06,45,35,5.2,0,8,0,1.5,0,17.2,0,-0.142857142857143,0
4,"N9",54,0.06,20,10,5.7,13.4,5,10,1.5,4.1,13.2,54.4,0.445887445887446,0.445887445887446
5,"I11",309,0.01,10,0,5.7,6.8,7,9,1.5,2.5,16.2,29.3,0.115520282186949,0.115520282186949
5,"I16",326,0.01,10,0,1.3,1.3,6,10,1.5,1.5,10.3,16.3,0.0832177531206657,0.0832177531206657
5,"I4",275,0.01,10,0,4.2,4.6,8,8,1.5,1.8,16.2,19,0.0246913580246914,0.0246913580246914
5,"I5",279,0.01,10,0,4.1,4.5,3,8,1.5,1.5,8.6,16.5,0.131229235880399,0.131229235880399
5,"I7",290,0.01,10,0,2.2,2.2,10,10,1.5,1.5,17.2,17.2,0,0
5,"N10",67,0.02,10,0,4.5,5.3,10,12,1.5,1.7,19.5,25.7,0.0454212454212454,0.0454212454212454
5,"N32",259,0.01,10,0,4,4,6,6,1.5,2.6,13,19.6,0.0725274725274725,0.0725274725274725
5,"N8",35,0.01,10,0,4.7,4.7,9,15,1.5,1.5,18.2,27.2,0.0706436420722135,0.0706436420722135
3,"I11",309,0.03,30,20,4.7,12.7,6,10,1.6,5.5,14.3,67.7,0.533466533466533,0.533466533466533
4,"I11",310,0.06,20,10,4.8,8.6,6,8,1.6,2.2,14.4,26.2,0.117063492063492,0.117063492063492
3,"I11",311,0.04,30,20,3.2,13.5,7,13,1.6,3.2,14.4,55.1,0.403769841269841,0.403769841269841
4,"I7",289,0.05,20,10,2.7,4.7,4,11,1.6,3.2,9.1,39.9,0.483516483516484,0.483516483516484
3,"I7",291,0.06,45,35,4.8,0,8,0,1.6,0,17.6,0,-0.142857142857143,0
3,"N10",65,0.02,40,30,4.7,6.5,12,16,1.6,4.7,23.9,81.7,0.345487148834429,0.345487148834429
3,"N22",168,0.06,45,35,3.7,0,7,0,1.6,0,14.9,0,-0.142857142857143,0
3,"N27",216,0.05,45,35,4.2,5.1,10,10,1.6,1,20.2,15.1,-0.0360678925035361,0
4,"N30",249,0.06,20,10,0.9,1.6,4,9,1.6,3.5,7.3,33.1,0.504892367906067,0.504892367906067
3,"N30",249,0.01,40,30,1.7,2.6,9,11,1.6,3.3,16.1,38.9,0.202307009760426,0.202307009760426
3,"N31",251,0.03,30,20,1.6,5.1,7,8,1.6,3.9,12.8,36.3,0.262276785714286,0.262276785714286
4,"N31",252,0.02,45,35,3.4,5.7,6,8,1.6,3.7,13,35.3,0.245054945054945,0.245054945054945
5,"I3",271,0.02,10,0,1.7,1.7,7,16,1.6,2.1,12.9,35.3,0.248062015503876,0.248062015503876
5,"N12",81,0.02,10,0,6.1,7.3,8,9,1.6,3.2,18.9,36.1,0.130007558578987,0.130007558578987
5,"N22",169,0.02,10,0,5.6,6.5,7,7,1.6,1.7,16.8,18.4,0.0136054421768707,0.0136054421768707
4,"I1",260,0.05,20,10,5.1,7.1,8,11,1.7,4.7,18.7,58.8,0.306340718105424,0.306340718105424
4,"I10",306,0.03,25,15,1.2,4.2,5,7,1.7,2.1,9.7,18.9,0.135493372606775,0.135493372606775
4,"I11",309,0.05,20,10,0.7,20.6,7,17,1.7,4.7,12.6,100.5,0.996598639455782,0.996598639455782
3,"I11",309,0.06,45,35,6.8,0,12,0,1.7,0,27.2,0,-0.142857142857143,0
3,"I11",311,0.03,30,20,4.7,17.8,5,5,1.7,10.5,13.2,70.3,0.617965367965368,0.617965367965368
3,"I4",274,0.03,30,20,1,3.1,6,7,1.7,2.9,11.2,23.4,0.155612244897959,0.155612244897959
4,"I8",294,0.03,25,15,1,2.4,7,7,1.7,6.5,12.9,47.9,0.387596899224806,0.387596899224806
3,"I8",295,0.01,40,30,3,8.7,6,8,1.7,5,13.2,48.7,0.384199134199134,0.384199134199134
3,"I8",295,0.02,40,30,5.7,11.4,6,12,1.7,2.9,15.9,46.2,0.272237196765499,0.272237196765499
3,"I9",298,0.05,45,35,2.3,0,7,0,1.7,0,14.2,0,-0.142857142857143,0
3,"N10",65,0.01,40,30,6.6,10,8,18,1.7,8.7,20.2,166.6,1.03536067892504,1.03536067892504
4,"N12",81,0.01,45,35,5.3,5.1,5,7,1.7,1.4,13.8,14.9,0.0113871635610766,0.0113871635610766
4,"N12",82,0.06,20,10,4.6,8.5,2,12,1.7,3.5,8,50.5,0.758928571428571,0.758928571428571
3,"N16",137,0.02,40,30,4.1,4.3,2,6,1.7,1.1,7.5,10.9,0.0647619047619048,0.0647619047619048
4,"N18",148,0.05,20,10,1.9,2.7,9,10,1.7,3.1,17.2,33.7,0.137043189368771,0.137043189368771
3,"N22",170,0.02,40,30,8.1,14.7,5,11,1.7,1.6,16.6,32.3,0.135111876075731,0.135111876075731
3,"N26",202,0.02,40,30,7.4,12.8,8,15,1.7,4.1,21,74.3,0.362585034013605,0.362585034013605
4,"N8",35,0.02,45,35,7.2,0,8,0,1.7,0,20.8,0,-0.142857142857143,0
3,"N8",36,0.06,45,35,6.2,7.4,14,16,1.7,2.5,30,47.4,0.0828571428571429,0.0828571428571429
5,"I16",326,0.02,10,0,10.2,11.2,8,8,1.7,1.7,23.8,24.8,0.00600240096038415,0.00600240096038415
5,"N12",81,0.01,10,0,7.3,9.3,8,10,1.7,2.8,20.9,37.3,0.112098427887902,0.112098427887902
5,"N22",168,0.01,10,0,4.2,4.5,6,8,1.7,2.6,14.4,25.3,0.108134920634921,0.108134920634921
5,"N26",205,0.01,10,0,3.6,3.9,6,10,1.7,1.7,13.8,20.9,0.0734989648033126,0.0734989648033126
5,"N27",212,0.01,10,0,8.5,11.2,3,5,1.7,2,13.6,21.2,0.0798319327731092,0.0798319327731092
5,"N29",235,0.02,10,0,5.6,5.6,2,3,1.7,3.1,9,14.9,0.0936507936507937,0.0936507936507937
4,"I1",260,0.03,25,15,4.7,15.1,1,10,1.8,2.6,6.5,41.1,0.760439560439561,0.760439560439561
3,"I10",302,0.05,45,35,3.5,5.6,7,8,1.8,2.2,16.1,23.2,0.0629991126885537,0.0629991126885537
4,"I11",308,0.06,20,10,5.7,14.6,6,13,1.8,2.5,16.5,47.1,0.264935064935065,0.264935064935065
3,"I7",290,0.06,45,35,3.3,4.5,7,8,1.8,1.3,15.9,14.9,-0.00898472596585803,0
4,"N30",245,0.05,20,10,2.4,2.9,4,4,1.8,4.5,9.6,20.9,0.168154761904762,0.168154761904762
3,"N30",247,0.06,45,35,1.2,1.5,5,7,1.8,2.4,10.2,18.3,0.113445378151261,0.113445378151261
3,"N31",251,0.05,45,35,1.8,2.1,10,8,1.8,2.3,19.8,20.5,0.00505050505050505,0.00505050505050505
3,"N31",252,0.02,40,30,2.3,3.2,8,11,1.8,4.1,16.7,48.3,0.270316509837468,0.270316509837468
4,"N9",54,0.03,25,15,2.2,7.1,6,10,1.8,2.8,13,35.1,0.242857142857143,0.242857142857143
3,"N9",54,0.06,45,35,2.5,3.1,6,7,1.8,1.5,13.3,13.6,0.00322234156820622,0.00322234156820622
5,"I2",266,0.02,10,0,3.3,4.2,5,7,1.8,3.7,12.3,30.1,0.206736353077816,0.206736353077816
3,"I16",326,0.05,45,35,2.3,0,9,0,1.9,0,19.4,0,-0.142857142857143,0
4,"N16",137,0.06,20,10,1.3,1.7,5,6,1.9,1.8,10.8,12.5,0.0224867724867725,0.0224867724867725
3,"N30",249,0.03,30,20,2,3.3,6,11,1.9,7.1,13.4,81.4,0.724946695095949,0.724946695095949
3,"N31",252,0.05,45,35,1.5,1.9,6,6,1.9,3.2,12.9,21.1,0.0908084163898118,0.0908084163898118
3,"N9",50,0.01,40,30,3.6,4.9,10,13,1.9,4.1,22.6,58.2,0.225031605562579,0.225031605562579
4,"N9",52,0.06,20,10,2,4.3,8,12,1.9,5,17.2,64.3,0.391196013289037,0.391196013289037
5,"N30",245,0.01,10,0,1.3,1.3,2,3,1.9,3.3,5.1,11.2,0.170868347338936,0.170868347338936
3,"I11",309,0.04,30,20,6,20.4,10,15,2,4.1,26,81.9,0.307142857142857,0.307142857142857
3,"N30",245,0.06,45,35,2.7,0,6,0,2,1.5,14.7,0,-0.142857142857143,0
3,"N31",252,0.04,30,20,1.9,2.3,6,15,2,2.4,13.9,38.3,0.250770811921891,0.250770811921891
3,"N9",50,0.04,30,20,1.7,5.8,6,11,2,8.4,13.7,98.2,0.881126173096976,0.881126173096976
3,"N9",54,0.02,40,30,3.2,7.5,6,12,2,5.3,15.2,71.1,0.525375939849624,0.525375939849624
5,"I4",278,0.01,10,0,3.2,3.2,8,8,2,2,19.2,19.2,0,0
5,"I7",290,0.02,10,0,2.1,3.3,8,10,2,2.4,18.1,27.3,0.0726124704025256,0.0726124704025256
5,"I8",295,0.02,10,0,6.3,6.7,8,8,2,2.5,22.3,26.7,0.0281870595771941,0.0281870595771941
3,"I11",308,0.03,30,20,8.9,18.8,9,18,2.1,6.6,27.8,137.6,0.564234326824255,0.564234326824255
4,"I5",280,0.04,25,15,3.5,6.2,8,14,2.1,4.6,20.3,70.6,0.353976073187896,0.353976073187896
4,"I7",291,0.05,20,10,7.3,14.1,10,12,2.1,5.2,28.3,76.5,0.243311458859162,0.243311458859162
3,"N12",82,0.06,45,35,3.6,0,5,0,2.1,0,14.1,0,-0.142857142857143,0
3,"N32",259,0.06,45,35,1.3,2.5,7,7,2.1,4,16,30.5,0.129464285714286,0.129464285714286
4,"N8",35,0.06,20,10,5.7,14.1,9,7,2.1,3.2,24.6,36.5,0.0691056910569106,0.0691056910569106
